date,weight,P_cp,vol_guard_cap,ed_accel_signal,spread_signal,fisher_rho_signal,lambda_macro,s_t,sigma2_spread,roll_threshold,momentum_lockout,qqq_price,qqq_sma200
2021-08-13,0.9611151766664883,0.007412434724610909,1.9999999999999991,-0.024303536031288098,-1.3951472755171748,0.6475050888346569,0.007409722222222222,0.007342313704552256,0.5025790791565966,1.0,False,358.32928466796875,316.8671830749512
2021-08-16,0.9611151766664883,0.0075375771212437635,1.9999999999999991,-0.010571309313509691,-1.2469523670919322,0.8002507009879152,0.007534722222222223,0.00743994541289801,0.5013041369336182,1.0,False,358.48468017578125,317.3456123352051
2021-08-17,0.9611151766664883,0.00755863164193234,1.9999999999999991,-0.010758935611639486,-0.8715615781101832,0.7660907649374601,0.007555555555555556,0.0074992885274151756,0.4983990238997576,1.0,False,355.3271484375,317.78527725219726
2021-08-18,0.9611151766664883,0.0074456148164478006,1.9999999999999991,-0.0006111062556135582,-0.11357613148428727,0.6415020839971797,0.0074375000000000005,0.0074949946305377865,0.49751010129382023,1.0,False,351.90728759765625,318.24175201416017
2021-08-19,0.9611151766664883,0.007056320264771367,1.9999999999999991,-0.0002851109538250518,-0.09214945951381756,0.6277889514234994,0.007048611111111112,0.007459900681276473,0.4967587102280582,1.0,False,353.6073913574219,318.7038247680664
2021-08-20,0.9611151766664883,0.006960932239365637,1.9999999999999991,-0.007005036728992053,-0.7320931595080453,0.6746118086895494,0.006958333333333334,0.007419983205923606,0.4937322013344408,1.0,False,357.2702331542969,319.16162170410155
2021-08-23,0.9611151766664883,0.006883897372102754,1.9999999999999991,-0.004665847001866508,-1.0172999473781976,0.7003812340869027,0.006881944444444444,0.007377096339217938,0.49133103290662195,1.0,False,362.61376953125,319.5868312072754
2021-08-24,0.9611151766664883,0.006960244959112703,1.9999999999999991,-0.005487319888536235,-0.9966486642996384,0.6735581753873402,0.006958333333333334,0.00734374822880952,0.48886331640576824,1.0,False,363.7213134765625,319.98139572143555
2021-08-25,0.9611151766664883,0.00713383176185799,1.9999999999999991,-0.004906978847610044,-1.078454238619273,0.6622880831325387,0.007131944444444445,0.007326954911453397,0.48673795174657364,1.0,False,364.1390686035156,320.3769853210449
2021-08-26,0.9611151766664883,0.007002660464787727,1.9999999999999991,-0.002104766800889668,-0.652918582063226,0.7085437070991717,0.007,0.007301011355720144,0.48379732903643075,1.0,False,361.8268127441406,320.7901338195801
2021-08-27,0.9611151766664883,0.006960081879053399,1.9999999999999991,0.0,-1.1472012292011597,0.648485733207108,0.006958333333333333,0.007273736997586805,0.4820372524546242,1.0,False,365.34381103515625,321.2458760070801
2021-08-30,0.9611151766664883,0.006987877138314851,1.9999999999999991,-0.0010331203669543543,-1.1794923378861968,0.5789005278789688,0.006986111111111111,0.0072508682088450495,0.48045317203466414,1.0,False,369.44378662109375,321.6914498901367
2021-08-31,0.9611151766664883,0.006876780147807326,1.9999999999999991,-0.0009508947902255871,-1.1112392816191277,0.5500139367064631,0.006875,0.007220941163962031,0.47850632530116777,1.0,False,369.14263916015625,322.1420965576172
2021-09-01,0.9611151766664883,0.007168600155631431,1.9999999999999991,-0.0005238610172542124,-1.1771703797072282,0.5074130217970507,0.0071666666666666675,0.007216753883295584,0.4769042091592677,1.0,False,369.75469970703125,322.58356536865233
2021-09-02,0.9611151766664883,0.007106238173247269,1.9999999999999991,-0.00034869215987209934,-1.107052342280753,0.4863886776804387,0.007104166666666667,0.007207912626491718,0.474938157925763,1.0,False,369.57989501953125,323.01317932128904
2021-09-03,0.9611151766664883,0.007154789357297618,1.9999999999999991,-0.0041125056202346855,-1.1032388919810907,0.4964175149620668,0.007152777777777778,0.007203662764956191,0.4729572716756831,1.0,False,370.7165222167969,323.4529756164551
