date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2019-10-07,0.4512081248666939,0.3258476953683721,0.6888413196161981,0.6632578015776956,0.5395702510113564,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,181.01808166503903,0.4673575715847488,0.5553025509046015,0.00020933883399574344,0.5210224052935186,0.4673575715847488,0.011410684287736903
2019-10-08,0.4512081248666939,0.3258476953683721,0.6654094872556199,0.6641755999757815,0.5346652108814973,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,178.30624389648438,0.461986189637536,0.5688156077838508,0.0009142604519521512,0.5284708673216723,0.461986189637536,0.00862868258883953
2019-10-09,0.4512081248666939,0.3258476953683721,0.6416490498896481,0.649779996366067,0.523855846907875,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,180.04681396484375,0.5066196157780336,0.4810379974263012,0.00021462585098896403,0.4874225719400464,0.5066196157780336,0.005743186430930979
2019-10-10,0.4512081248666939,0.3258476953683721,1.1833743190652144,0.6442493954896258,0.5149673189928604,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,True,CASH,181.44113159179688,0.5220542270807474,0.45374967383794496,0.0011703633400569286,0.4746701064264004,0.5220542270807474,0.0021053031527953096
2019-10-11,0.4512081248666939,0.3258476953683721,0.2989498367523311,0.693616071943676,0.5785419040922264,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.77793884277344,0.385576750555816,0.7176558747158057,0.0029219205624337226,0.5824856188886367,0.385576750555816,0.029015709993113547
2019-10-14,0.4512081248666939,0.3258476953683721,0.1828320209678878,0.7076196295433739,0.6451989806462589,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.75872802734375,0.35820008956401794,0.7395069909043875,0.07068247418182919,0.5679735643334416,0.35820008956401794,0.0031438719207113014
2019-10-15,0.4512081248666939,0.3258476953683721,0.9305725006646687,0.7288273225126309,0.6736278818153797,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,186.0955047607422,0.3071761787806213,0.8394172979418834,0.09134562887109361,0.5924413577729566,0.3071761787806213,0.00903683457532852
2019-10-16,0.4512081248666939,0.3258476953683721,0.9077867565718001,0.7454048808333704,0.7526217324810474,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.6338806152344,0.30876007899234964,0.7648153219480336,0.1836138210245785,0.5032589655625402,0.30876007899234964,0.00436713442053173
2019-10-17,0.4512081248666939,0.3258476953683721,0.9959534859101873,0.7579394969115517,0.744790534103129,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,186.1243133544922,0.2702228024121196,0.8563849905073777,0.1851171912035041,0.5380503417360869,0.2702228024121196,0.006609664648289383
2019-10-18,0.4512081248666939,0.3258476953683721,1.0834798634240657,0.7730435364860071,0.7388905461405417,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.3356781005859,0.23737159885169298,0.9232266478039597,0.21578280863462454,0.5431840777983825,0.23737159885169298,0.0036615147152999805
