date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,daily_price_return,return_l4,return_base
2020-06-30,1.8433494026489057,0.720855950800525,1.5426579487929726,1.0978163099372305,0.031002970446394947,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,QLD,239.54119873046875,0.01960124639080285,0.036131945825660455,0.014129675103917548
2020-07-01,1.8433494026489057,0.720855950800525,2.009826789141484,1.097702333330897,0.032419596588999,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,True,QLD,242.337158203125,0.011672144447278487,0.021515840494522542,0.008413934783424002
2020-07-02,1.8433494026489057,1.0484025578040534,1.7708480665455837,1.0976449587687744,0.03310935053161398,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,QLD,243.98182678222656,0.006786695822037281,0.012510251689512246,0.004892230069588634
2020-07-03,1.8433494026489057,1.0484025578040534,1.806340455517172,1.0974516950237774,0.035355561293716184,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,QLD,243.98182678222656,0.0,0.0,0.0
2020-07-06,1.1293566583546224,1.0484025578040534,1.2061989806574787,1.0963534955130645,0.04748337516866841,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,QLD,249.9800567626953,0.0245847408373685,0.045318267336841384,0.025774705176846904
2020-07-07,1.1293566583546224,1.0484025578040534,1.7686427107636773,1.0967032979727716,0.043724011008802174,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,QLD,248.25794982910156,-0.006888977288410425,-0.0077801123699200855,-0.007222421409823522
2020-07-08,1.1293566583546224,1.0484025578040534,1.61949848751462,1.0953582661911996,0.05777006256821214,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,QLD,251.52796936035156,0.013171862304917292,0.014875730396988607,0.013809414131518084
2020-07-09,1.9706298512998237,1.0484025578040534,2.1299529599633735,1.0955254264583532,0.056082376161836645,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,QLD,253.6466522216797,0.008423249576244185,0.009512852993914122,0.008830956400756313
2020-07-10,1.9706298512998237,1.0484025578040534,2.127619456166772,1.0877132647214807,0.10572536583046194,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,QLD,255.37835693359375,0.006827232674849526,0.013453948510828019,0.007157688199035652
2020-07-13,0.1333340802315317,1.0484025578040534,0.18639037860165336,1.060355830450183,0.24164090485377787,RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,False,CASH,250.12515258789062,-0.020570280147385822,-0.04053640810803864,-0.02156593432126524
