,tractor_prob,sidecar_prob,sidecar_valid
2022-08-08,0.12369660630148152,0.12505122041703665,True
2022-08-09,0.12224206144613058,0.13049726764369124,True
2022-08-10,0.12465072787606726,0.14688613795722338,True
2022-08-11,0.11845018996119627,0.1262011403037136,True
2022-08-12,0.11297416496150052,0.13094935831820453,True
2022-08-15,0.11478762602587465,0.12531941233042782,True
2022-08-16,0.11045418440616551,0.11496959148555898,True
2022-08-17,0.11091085363839506,0.12149175924153184,True
2022-08-18,0.11451023041831854,0.1337583416258911,True
2022-08-19,0.11636483778561013,0.13419724891735538,True
2022-08-22,0.12011558529571117,0.15007035505335092,True
2022-08-23,0.12838835887670405,0.17220421954872542,True
2022-08-24,0.13142850389111285,0.17210480658378297,True
2022-08-25,0.11112906257104771,0.13188801221749233,True
2022-08-26,0.11075635970454975,0.12001701179438547,True
2022-08-29,0.1130320451762318,0.14960196362132014,True
2022-08-30,0.1190358578674195,0.161690337904304,True
2022-08-31,0.12481005826420298,0.16107679035327924,True
2022-09-01,0.1313250382025718,0.15386398847537985,True
2022-09-02,0.13391943510779356,0.16017352473339763,True
2022-09-05,0.13204108165024742,,False
2022-09-06,0.1325778162506215,0.16367827818630656,True
2022-09-07,0.12804994906825867,0.17846978125064347,True
2022-09-08,0.1275817644568394,0.15874962050836489,True
2022-09-09,0.11940101353161174,0.15161807564937288,True
2022-09-12,0.10905470347521228,0.1264529446618832,True
2022-09-13,0.1060975415651269,0.12799367184717808,True
2022-09-14,0.12184017572461124,0.18261831162778963,True
2022-09-15,0.1179192343233579,0.17137825460768538,True
2022-09-16,0.11936906229421504,0.1824001369895929,True
2022-09-19,0.13063389297142802,0.1731307484318531,True
2022-09-20,0.12469328258953974,0.16882885782842927,True
2022-09-21,0.1247217936072234,0.1688131217353776,True
2022-09-22,0.12822722021794278,0.17406581243519204,True
2022-09-23,0.12624893672327175,0.17371280181140733,True
2022-09-26,0.14348751074339022,0.18931577358271484,True
2022-09-27,0.16403126986808547,0.19445755569447115,True
2022-09-28,0.1671175904076835,0.19056793841656275,True
2022-09-29,0.1576235742015454,0.17104521850247778,True
2022-09-30,0.16107005145193937,0.19948196368684168,True
2022-10-03,0.15897776836201635,0.1985124230679274,True
2022-10-04,0.1584413654669836,0.20252877267655772,True
2022-10-05,0.14099857789691,0.18510087784489168,True
2022-10-06,0.13941841952697637,0.1795952603611441,True
2022-10-07,0.1522127221507121,0.1905414570750077,True
2022-10-10,0.1596294111512577,0.23151369662743332,True
2022-10-11,0.16970452074053632,0.2588396359163241,True
2022-10-12,0.1811703877023703,0.2872867931789049,True
2022-10-13,0.1804394927670313,0.2748080117014287,True
2022-10-14,0.16453176432813615,0.2606455899033444,True
2022-10-17,0.16518650199647417,0.2727625978166769,True
2022-10-18,0.15394212308887797,0.2286995267560895,True
2022-10-19,0.1463239862444982,0.22938200577524961,True
2022-10-20,0.14848762733445434,0.2228193896188121,True
2022-10-21,0.14183375274738655,0.20743111524328642,True
2022-10-24,0.13938822330760686,0.20491392989505594,True
2022-10-25,0.14065645654373057,0.20940135253092393,True
2022-10-26,0.12953361564638413,0.1834331324242246,True
2022-10-27,0.12070858236547159,0.21187684710710855,True
2022-10-28,0.12144499595732092,0.25355767819071834,True
2022-10-31,0.1099281003798896,0.2120785220422441,True
2022-11-01,0.11299582530512381,0.216360627661812,True
2022-11-02,0.11620941289760094,0.2543573826940541,True
2022-11-03,0.11665704013550436,0.2897298193720577,True
2022-11-04,0.1255419944924308,0.31666546678222407,True
2022-11-07,0.12360682322823724,0.29908737618775744,True
2022-11-08,0.12076076867522247,0.287260624979759,True
2022-11-09,0.1245370320523026,0.28716904752610295,True
2022-11-10,0.13443679573306416,0.3127917701407515,True
2022-11-11,0.12496947580374758,0.2347341585151839,True
2022-11-14,0.12543486449321412,0.2045898964910334,True
2022-11-15,0.11881112856586086,0.19723490071533253,True
2022-11-16,0.11992918467627495,0.1928911999237955,True
2022-11-17,0.12321359828795314,0.215392636269924,True
2022-11-18,0.1251146691914505,0.21221605928594817,True
2022-11-21,0.12035394804735966,0.21669831078807558,True
2022-11-22,0.11987554735405659,0.2354930077521049,True
2022-11-23,0.11664295991239337,0.22437994383653695,True
2022-11-24,0.11393067325894167,,False
2022-11-25,0.11391979906172142,0.20788834334845707,True
2022-11-28,0.11435418683695676,0.23001766140959315,True
2022-11-29,0.11935261173915893,0.23816008381307988,True
2022-11-30,0.13533084306447557,0.30572274286052753,True
2022-12-01,0.1332167369122145,0.25341770731367363,True
2022-12-02,0.12962364375980992,0.23658833121297163,True
2022-12-05,0.1305667662676782,0.24314962773979812,True
2022-12-06,0.1270315708425816,0.241594811060366,True
2022-12-07,0.13401254986899838,0.2766098271771928,True
2022-12-08,0.13970643072469413,0.2969737975910722,True
2022-12-09,0.13287023807753534,0.26680335544249795,True
2022-12-12,0.12829993906008938,0.2534692919262649,True
2022-12-13,0.126557554281584,0.26522293950498305,True
2022-12-14,0.12243321524078501,0.237144013619154,True
2022-12-15,0.12798944869329845,0.25008984135375883,True
2022-12-16,0.13661721154093798,0.29520740396286466,True
2022-12-19,0.1435304568492019,0.3029707604730669,True
2022-12-20,0.14349093348958983,0.329770558041304,True
2022-12-21,0.14398857050658698,0.3314356110999594,True
2022-12-22,0.13576480323643184,0.31377245022886757,True
2022-12-23,0.13833974875374316,0.36869570995482426,True
2022-12-26,0.13723867800122966,,False
2022-12-27,0.13719261169920519,0.380677777769475,True
2022-12-28,0.13505322155764843,0.4196203763142595,True
2022-12-29,0.14681135516194743,0.44162769766446786,True
2022-12-30,0.14832671785888768,0.3974410100350423,True
2023-01-02,0.14824994149462806,,False
2023-01-03,0.14817301332829536,0.3746414311675242,True
2023-01-04,0.14203011428580606,0.3831775829404474,True
2023-01-05,0.1376810247392863,0.38329414874554296,True
2023-01-06,0.13552353863306343,0.39711667392865135,True
2023-01-09,0.12983652248382757,0.35225851258183416,True
2023-01-10,0.1248689530468219,0.3170559901247541,True
2023-01-11,0.12293252443221475,0.30093655735325764,True
2023-01-12,0.1215046595569335,0.28512590959212103,True
2023-01-13,0.12105937068717205,0.26463709990846346,True
2023-01-16,0.1173743760176667,,False
2023-01-17,0.11650886113369255,0.2422119910596482,True
2023-01-18,0.12794855369142574,0.2710067999746072,True
2023-01-19,0.13100397515099765,0.2679895288092862,True
2023-01-20,0.13833010941856044,0.28501212988543606,True
2023-01-23,0.13631058995462264,0.24384999884688557,True
2023-01-24,0.13231549995617636,0.20260028785499784,True
2023-01-25,0.13556588054914154,0.20863181290763536,True
2023-01-26,0.13677450857345297,0.21941962355728023,True
2023-01-27,0.13124387401980087,0.1872573249283917,True
2023-01-30,0.1303008322556109,0.16254009787814183,True
2023-01-31,0.13208369069039722,0.1895683661617517,True
2023-02-01,0.1344369547270086,0.18796492651415064,True
2023-02-02,0.13526336153160268,0.155437480937336,True
2023-02-03,0.11665539877486827,0.09566813203576904,True
2023-02-06,0.11725977017150416,0.11010065987451464,True
2023-02-07,0.11934687195858769,0.11979646943426293,True
2023-02-08,0.11947626681725476,0.10214774570089583,True
2023-02-09,0.12383525127939683,0.11960386042978312,True
2023-02-10,0.12296009124694379,0.12055154403366787,True
2023-02-13,0.1338549119689195,0.14880425726027835,True
2023-02-14,0.13356082241231323,0.13575331590807027,True
2023-02-15,0.1262916379239168,0.1046122681775106,True
2023-02-16,0.12827389513514462,0.09647201121020502,True
2023-02-17,0.13211491672021383,0.11098226220013419,True
2023-02-20,0.14122164414791424,,False
2023-02-21,0.14168155014438533,0.13186320169942622,True
2023-02-22,0.14954365143837686,0.14793433006068402,True
2023-02-23,0.1445614942188325,0.1377206309879765,True
2023-02-24,0.1375666691259889,0.12199157578248904,True
2023-02-27,0.13656678792304722,0.13070266678358228,True
2023-02-28,0.13171034005740437,0.11765922134719602,True
2023-03-01,0.13266113599377244,0.11444726670839314,True
2023-03-02,0.12975523658850893,0.1209551789328589,True
2023-03-03,0.1307099868322162,0.1197144392242241,True
2023-03-06,0.12274934633184384,0.10260308989040981,True
2023-03-07,0.11811447808237191,0.098054328112121,True
2023-03-08,0.11895462146051224,0.09419009598336854,True
2023-03-09,0.12612832869307852,0.09638785160996656,True
2023-03-10,0.1386429072752798,0.10823242842828772,True
2023-03-13,0.16514338683821625,0.12599828633228363,True
2023-03-14,0.20375272667820196,0.15332836030072267,True
2023-03-15,0.1777461995476049,0.1270416017727352,True
2023-03-16,0.22354871335280446,0.1540998057531764,True
2023-03-17,0.19707890422555785,0.13178318330684613,True
2023-03-20,0.22273193335422067,0.1558352041691169,True
2023-03-21,0.2218455259419442,0.14893054303161277,True
2023-03-22,0.19201487478464588,0.1330210141072835,True
2023-03-23,0.2081770101870233,0.14023842189023517,True
2023-03-24,0.22002429410460309,0.1485050906443466,True
2023-03-27,0.2347628801872005,0.15932088037954448,True
2023-03-28,0.22141104267876707,0.15308394152190125,True
2023-03-29,0.21962243481956137,0.1507112819268483,True
2023-03-30,0.2243292667795062,0.17206308845983723,True
2023-03-31,0.21543602301761222,0.16864531688596038,True
2023-04-03,0.19903877737088935,0.15909899845782077,True
2023-04-04,0.20005246370156016,0.16134261887156187,True
2023-04-05,0.21806611806139733,0.17444911083489584,True
2023-04-06,0.23243632910030063,0.18573732338264262,True
2023-04-07,0.23365915962335937,,False
2023-04-10,0.2348975632806687,0.18390088073936156,True
2023-04-11,0.21887684009954006,0.1751009783073995,True
2023-04-12,0.21150810174670776,0.17313973863909912,True
2023-04-13,0.21131954671608255,0.17282884392934103,True
2023-04-14,0.19827520403730317,0.1608351252689655,True
2023-04-17,0.19237293365464045,0.15441358196897645,True
2023-04-18,0.19095518381089233,0.1536610396821988,True
2023-04-19,0.18726647221360024,0.15341571591099357,True
2023-04-20,0.19240230742453707,0.15927864709822745,True
2023-04-21,0.20826845612600944,0.1720586138131806,True
2023-04-24,0.19947568692980822,0.16672888637690111,True
2023-04-25,0.20249270492277305,0.17014087196933375,True
2023-04-26,0.22285119759770664,0.18644228257334272,True
2023-04-27,0.2216638177363049,0.18691156247211055,True
2023-04-28,0.20419367142043293,0.17016173206712576,True
2023-05-01,0.2112663167120683,0.16831352294456361,True
2023-05-02,0.20243500670494471,0.16393422902866045,True
2023-05-03,0.23506103777039952,0.19473660637851697,True
2023-05-04,0.2483275710793267,0.20820537947598927,True
2023-05-05,0.2724934621087776,0.2284203731110389,True
2023-05-08,0.24762563627979906,0.19796657247634677,True
2023-05-09,0.24175991299759095,0.1932451627499209,True
2023-05-10,0.2456530823751765,0.19438637278071574,True
2023-05-11,0.25258149289830834,0.2049278495939133,True
2023-05-12,0.25827895303840714,0.20807061696719853,True
2023-05-15,0.2524526027022027,0.20348231229292676,True
2023-05-16,0.25084052022274067,0.20304342219270397,True
2023-05-17,0.255218058091561,0.2086030326741861,True
2023-05-18,0.2507605083969496,0.20341101799788525,True
2023-05-19,0.24336645765934709,0.19967986944682553,True
2023-05-22,0.2346887300665698,0.19486658261706766,True
2023-05-23,0.2247611617002158,0.19214768718598133,True
2023-05-24,0.23438232379840923,0.20206516563779986,True
2023-05-25,0.26012887688516706,0.23507593770475274,True
2023-05-26,0.24560326592135387,0.2216811684913504,True
2023-05-29,0.23974319477490982,,False
2023-05-30,0.2426900763895673,0.21417358212099513,True
2023-05-31,0.24971985244080477,0.22290919917249882,True
2023-06-01,0.2677881216032852,0.23271545797751692,True
2023-06-02,0.2624570264985741,0.22277446963216513,True
2023-06-05,0.22161472157781756,0.1906998973170616,True
2023-06-06,0.22523588981417228,0.19515654040141875,True
2023-06-07,0.2259726655188525,0.1989912329323797,True
2023-06-08,0.21820003139349872,0.20101983683954622,True
2023-06-09,0.22745378894337473,0.20528592076869503,True
2023-06-12,0.2140550865766373,0.20057631517956692,True
2023-06-13,0.221797765477436,0.2100081396747682,True
2023-06-14,0.20056094239740352,0.19561732767341142,True
2023-06-15,0.19596578580585838,0.18575285229540675,True
2023-06-16,0.20043133475889297,0.18560563179024855,True
2023-06-19,0.19311192839390123,,False
2023-06-20,0.1936275946109151,0.18153096583656952,True
2023-06-21,0.20341186676480322,0.18818060915563953,True
2023-06-22,0.21777063131942415,0.19883153067320486,True
2023-06-23,0.21552031860046794,0.19582281608605195,True
2023-06-26,0.22937726746615225,0.20552473273455957,True
2023-06-27,0.2374660125537728,0.21849337542568176,True
2023-06-28,0.2161082416797118,0.20441537041563734,True
2023-06-29,0.20992314530802725,0.19595851520429788,True
2023-06-30,0.1928138926297328,0.17991206840061438,True
2023-07-03,0.1817161480038096,0.17174454055617305,True
2023-07-04,0.17471095794076516,,False
2023-07-05,0.17507923174608833,0.16870634723946382,True
2023-07-06,0.17790153933013086,0.17252949818189442,True
2023-07-07,0.18969356837556298,0.18443806554833975,True
2023-07-10,0.18750288310425714,0.18113989663075203,True
2023-07-11,0.19443864545735462,0.18795354245540954,True
2023-07-12,0.18438935694710334,0.1757905047611365,True
2023-07-13,0.17238174948960294,0.16425168931829823,True
2023-07-14,0.17525357623459623,0.1659844052030293,True
2023-07-17,0.16722868977880362,0.16066661886531808,True
2023-07-18,0.18496240645456036,0.1863741486929939,True
2023-07-19,0.1765783561824029,0.17867934219126846,True
2023-07-20,0.17578839227873022,0.1802661038869584,True
2023-07-21,0.17749771167927086,0.18463685726015053,True
2023-07-24,0.17673067527554498,0.18266849495019796,True
2023-07-25,0.16758232452855928,0.17479272177077942,True
2023-07-26,0.17047870064142653,0.17496176181200643,True
2023-07-27,0.17967972211451327,0.18175806051524768,True
2023-07-28,0.16419700901938833,0.17250048611525098,True
2023-07-31,0.169483817451519,0.17401738026143232,True
2023-08-01,0.16624722661714206,0.1757691167675365,True
2023-08-02,0.17028016922524475,0.17727637592432507,True
2023-08-03,0.18857595451264914,0.20485043288897115,True
2023-08-04,0.19169384662092137,0.20560373788097736,True
2023-08-07,0.19623275422503386,0.20768094662469838,True
2023-08-08,0.19127597182843298,0.18968295782474479,True
2023-08-09,0.19587867092078265,0.1945345695360854,True
2023-08-10,0.1882168660226825,0.19099174544579461,True
2023-08-11,0.17434399179631693,0.1834814641543406,True
2023-08-14,0.17480889630154214,0.18097471249020375,True
2023-08-15,0.1702047437395567,0.1751479281279256,True
2023-08-16,0.17935686672865433,0.18972819483228404,True
2023-08-17,0.17461881329349535,0.19140207611328958,True
2023-08-18,0.19386616929237444,0.2107757261854878,True
2023-08-21,0.20438193188094533,0.21114560776183056,True
2023-08-22,0.1976760363413293,0.2027656412910139,True
2023-08-23,0.19134470141861054,0.19482048893966544,True
2023-08-24,0.19040893826382305,0.19535632018289034,True
2023-08-25,0.18947128700204308,0.20037571580622016,True
2023-08-28,0.18853225079144822,0.193314746790091,True
2023-08-29,0.18349104049320794,0.1895986937573124,True
2023-08-30,0.17983580775332345,0.1731316179529499,True
2023-08-31,0.17105447454686754,0.17221888539154462,True
2023-09-01,0.17801616227390818,0.17830352343879216,True
2023-09-04,0.17315450073982536,,False
2023-09-05,0.1735613624923012,0.17927167289128024,True
2023-09-06,0.1766093272015636,0.18707866688653488,True
2023-09-07,0.18105682534805634,0.19371802896241513,True
2023-09-08,0.18698073090740916,0.19927872744579764,True
2023-09-11,0.18054936862945384,0.18723464796418102,True
2023-09-12,0.1769625723624046,0.18199972458709782,True
2023-09-13,0.18011265798831566,0.1855350445717655,True
2023-09-14,0.18196943647792188,0.18590342007778227,True
2023-09-15,0.16953208616480805,0.17131411566697974,True
2023-09-18,0.17131953197961705,0.17712354801526808,True
2023-09-19,0.17579557741805824,0.1865301450914273,True
2023-09-20,0.17628048411223154,0.1915691033880233,True
2023-09-21,0.16885275708871147,0.18408734891002512,True
2023-09-22,0.1856246620649616,0.20474287805341715,True
2023-09-25,0.19181673838447802,0.20689004502928693,True
2023-09-26,0.19808395649251984,0.20538668593920312,True
2023-09-27,0.20913414041330944,0.21083757011579862,True
2023-09-28,0.18844149371988925,0.17733004382703357,True
2023-09-29,0.1975435542417461,0.18233610805140038,True
2023-10-02,0.18914962129738117,0.17110387489147408,True
2023-10-03,0.20119132337538798,0.18255683701091924,True
2023-10-04,0.22501218835734704,0.2123331054635724,True
2023-10-05,0.24375133016565442,0.2220056516097256,True
2023-10-06,0.24575053798462576,0.22287891162472306,True
2023-10-09,0.23744428895587072,0.20149204140759058,True
2023-10-10,0.23941599059215554,0.20948417107747902,True
2023-10-11,0.22604057389118118,0.1971412927088645,True
2023-10-12,0.2244351939813888,0.19765807716008926,True
2023-10-13,0.2244672399921461,0.197929606375877,True
2023-10-16,0.23276652040308587,0.21582043816771246,True
2023-10-17,0.2263205235980887,0.20814868869716938,True
2023-10-18,0.22305607922244797,0.20624431914968572,True
2023-10-19,0.23462344025586687,0.21152868761454208,True
2023-10-20,0.24205820350837112,0.22837061566793104,True
2023-10-23,0.2687744959553374,0.24724282143853976,True
2023-10-24,0.26678829024549094,0.23221370810650216,True
2023-10-25,0.2486914024178475,0.20681336988472446,True
2023-10-26,0.24165156658247824,0.20836468909335057,True
2023-10-27,0.26464839025242054,0.23243494811897458,True
2023-10-30,0.27005461538118125,0.24201595781744434,True
2023-10-31,0.26437421962778934,0.2247314956537842,True
2023-11-01,0.2498930666462945,0.20764752797272343,True
2023-11-02,0.25865843580481396,0.20749802846250512,True
2023-11-03,0.2052635105558529,0.17194446912262812,True
2023-11-06,0.18890827000873048,0.16218905575243034,True
2023-11-07,0.18324466928991362,0.16475318762331723,True
2023-11-08,0.19475858119028122,0.17610702941461562,True
2023-11-09,0.19474819577171382,0.1784354952132153,True
2023-11-10,0.18891780981592599,0.17734632677718218,True
2023-11-13,0.18747888782989316,0.17308659009938349,True
2023-11-14,0.1874446875733544,0.17735152952233896,True
2023-11-15,0.17219398624988555,0.16001689208824357,True
2023-11-16,0.18390463575870733,0.18832646961247407,True
2023-11-17,0.2028533130161152,0.19792770956826966,True
2023-11-20,0.19703093886907458,0.1951406824215552,True
2023-11-21,0.18675346662807793,0.1856216348006581,True
2023-11-22,0.1910263692873446,0.19123372656719118,True
2023-11-23,0.18378148344209275,,False
2023-11-24,0.18370811377251536,0.18490377573633598,True
2023-11-27,0.17668180259419278,0.17611037102881175,True
2023-11-28,0.18216995928497662,0.18471125743587846,True
2023-11-29,0.17320416280020676,0.16709210440214714,True
2023-11-30,0.1600845983116888,0.16050642965542036,True
2023-12-01,0.1651574768160923,0.16384027315129376,True
2023-12-04,0.1690279710676031,0.16588050440054314,True
2023-12-05,0.15991010224888721,0.16118479705757052,True
2023-12-06,0.15985498960119043,0.15966696986059392,True
2023-12-07,0.15853281167620403,0.1605364501856222,True
2023-12-08,0.15597422895296728,0.155340928332832,True
2023-12-11,0.15347183197399766,0.15038062695799093,True
2023-12-12,0.158391961465259,0.15494487971204604,True
2023-12-13,0.15461846037348245,0.14907389498016485,True
2023-12-14,0.15832715104042452,0.15544279519743345,True
2023-12-15,0.12005640890475155,0.12354368560595438,True
2023-12-18,0.12413355049593103,0.12935314909427928,True
2023-12-19,0.12325199438883065,0.12953326150832642,True
2023-12-20,0.11827315796552698,0.12518423994534292,True
2023-12-21,0.11623989856516798,0.1276804262837633,True
2023-12-22,0.11434064109078634,0.12554350815048762,True
2023-12-25,0.11246301792128653,,False
2023-12-26,0.1124746178755175,0.11930710291028064,True
2023-12-27,0.11061634592999772,0.1182878981135274,True
2023-12-28,0.1078825527343719,0.1154913002169284,True
2023-12-29,0.10610296152555493,0.11440838897257574,True
2024-01-01,0.112522789139852,,False
2024-01-02,0.112521155704775,0.1201297737786768,True
2024-01-03,0.12739939654295454,0.1356238198495491,True
2024-01-04,0.14624475930442196,0.15232454167103152,True
2024-01-05,0.14386973411654022,0.1499948472511717,True
2024-01-08,0.14266699660466697,0.14187355293633125,True
2024-01-09,0.13696705941915976,0.13540080452288913,True
2024-01-10,0.1325528753745868,0.1315792916943221,True
2024-01-11,0.12308346627229011,0.12687877138774392,True
2024-01-12,0.12824948827619453,0.13106138985596968,True
2024-01-15,0.12932124480133567,,False
2024-01-16,0.12722251090201625,0.13153750818653245,True
2024-01-17,0.13151176614835247,0.1403313472866443,True
2024-01-18,0.13589314925680596,0.14613751283856774,True
2024-01-19,0.1315107627014541,0.1401317365181687,True
2024-01-22,0.12726915008344403,0.13081179575761695,True
2024-01-23,0.12213138941718119,0.12377654077475796,True
2024-01-24,0.12421570226338369,0.1256916470025343,True
2024-01-25,0.11723532300091419,0.12320511943649234,True
2024-01-26,0.1182509142157781,0.12551823980872331,True
2024-01-29,0.11250570271980306,0.12220541356763387,True
2024-01-30,0.11442445210983576,0.12360673381395498,True
2024-01-31,0.11539935596816303,0.12403327140696445,True
2024-02-01,0.13285870727025842,0.140747252367789,True
2024-02-02,0.12962570670495432,0.13399499833605738,True
2024-02-05,0.12034281890632148,0.12582429685658394,True
2024-02-06,0.12338064508929504,0.12713787265647633,True
2024-02-07,0.12543650580254406,0.13080049487041148,True
2024-02-08,0.11641311028216704,0.1229563708190927,True
2024-02-09,0.11167282398646174,0.11826575529801092,True
2024-02-12,0.1071059732037621,0.11513217870161192,True
2024-02-13,0.10894925387386376,0.121376204299783,True
2024-02-14,0.11745292252584916,0.13268990229153937,True
2024-02-15,0.11813607261432069,0.1369181561102561,True
2024-02-16,0.1151807841187902,0.12916319402148987,True
2024-02-19,0.11419714134498281,,False
2024-02-20,0.11415654078625688,0.13006913382451638,True
2024-02-21,0.11903477538099375,0.1392862809944225,True
2024-02-22,0.11806738511755621,0.13535795232792674,True
2024-02-23,0.10851268000677795,0.1234781840505507,True
2024-02-26,0.1039038517592026,0.11423084996603343,True
2024-02-27,0.10389307514453672,0.11511286822597161,True
2024-02-28,0.10657521809726817,0.12011763148802732,True
2024-02-29,0.11117068759968451,0.127031725491823,True
2024-03-01,0.10930907028323016,0.12301245269963497,True
2024-03-04,0.11209660677630606,0.12612038745493942,True
2024-03-05,0.10656143658092337,0.12183288872129748,True
2024-03-06,0.11118678214432312,0.1306919300543655,True
2024-03-07,0.1089527683762077,0.12902813815509204,True
2024-03-08,0.10838648450148881,0.12744308887962635,True
2024-03-11,0.1119634211199844,0.12948426183141312,True
2024-03-12,0.1178346282830284,0.1349048146032878,True
2024-03-13,0.10197172694607409,0.11840646407599122,True
2024-03-14,0.10111563174920891,0.11474623291888661,True
2024-03-15,0.09832325094848411,0.10345563111022252,True
2024-03-18,0.09854924720534876,0.1137355373282858,True
2024-03-19,0.09782578026920821,0.11612337876474563,True
2024-03-20,0.09276226162023894,0.10752392843664786,True
2024-03-21,0.08750621733843654,0.09389611992767759,True
2024-03-22,0.08448479854413488,0.09216584288027634,True
2024-03-25,0.08589540421492889,0.0912805039472227,True
2024-03-26,0.08728018435967029,0.09588745685569679,True
2024-03-27,0.08855244355410018,0.09705127068675796,True
2024-03-28,0.08459749695285405,0.0893418025759803,True
2024-03-29,0.08249606630769,,False
2024-04-01,0.08473978259781996,0.08949318799609923,True
2024-04-02,0.08845572897448654,0.09583067219690039,True
2024-04-03,0.09814827598896068,0.10511279126569374,True
2024-04-04,0.09543557098635266,0.10256256775038404,True
2024-04-05,0.11810377016043282,0.12341305412525733,True
2024-04-08,0.11435344330467569,0.11642147269214242,True
2024-04-09,0.10483259335851171,0.10818652851436822,True
2024-04-10,0.10265219664709557,0.10084609460085572,True
2024-04-11,0.11191766922061692,0.11091017410882381,True
2024-04-12,0.10211439902885094,0.10329417273985445,True
2024-04-15,0.13039187312019904,0.13082571026792983,True
2024-04-16,0.14529959589251848,0.13678582760164673,True
2024-04-17,0.13371126247904697,0.12765951611587448,True
2024-04-18,0.13126912678385658,0.12068585540562934,True
2024-04-19,0.1286165234637213,0.11053998821742758,True
2024-04-22,0.1383875783294323,0.1816816195517671,True
2024-04-23,0.11546467892694075,0.15078892880083447,True
2024-04-24,0.1014006265218382,0.12312977648561044,True
2024-04-25,0.10460594953902176,0.10943028161182136,True
2024-04-26,0.09830221732254103,0.12075186409150912,True
2024-04-29,0.09493718370240672,0.09011112882802166,True
2024-04-30,0.09148952860907993,0.08799755149921472,True
2024-05-01,0.10167013136843228,0.10435863870527196,True
2024-05-02,0.09906691668078087,0.13060367699635614,True
2024-05-03,0.09201926539145683,0.10635345786598316,True
2024-05-06,0.08119803556969504,0.07912661352927437,True
2024-05-07,0.08138063854889317,0.07741598925448819,True
2024-05-08,0.07929392104882632,0.07637819404343624,True
2024-05-09,0.07750134833818635,0.07750652167634178,True
2024-05-10,0.07829405986234728,0.08654344150169678,True
2024-05-13,0.07699141234644098,0.08233819093816747,True
2024-05-14,0.0826253920723282,0.0838610957239704,True
2024-05-15,0.08117956433721203,0.08287648657146765,True
2024-05-16,0.08358253465176481,0.08975186095390668,True
2024-05-17,0.08006956703802798,0.08479460148491273,True
2024-05-20,0.08083687334555059,0.08485765881499452,True
2024-05-21,0.07949882264708857,0.08604178986016713,True
2024-05-22,0.07956964971851381,0.08542955271998885,True
2024-05-23,0.08246682071276147,0.09076457071627339,True
2024-05-24,0.08308094474837312,0.09131445616701607,True
2024-05-27,0.08262559926933227,,False
2024-05-28,0.08341268800002909,0.08879429250085091,True
2024-05-29,0.0849926107290362,0.09212691821365773,True
2024-05-30,0.09059949011185499,0.09337545952313013,True
2024-05-31,0.09258735268115775,0.09567012181997982,True
2024-06-03,0.08268942666037883,0.08360997112355943,True
2024-06-04,0.08068960576633788,0.08063644962697103,True
2024-06-05,0.08441648160171904,0.08286736664368895,True
2024-06-06,0.08305517647758165,0.08372822615572692,True
2024-06-07,0.08315419899416705,0.08305700800434497,True
2024-06-10,0.07970044453788705,0.07945699191854495,True
2024-06-11,0.07980168381384191,0.08033888960552883,True
2024-06-12,0.08222691579387927,0.08207872489240856,True
2024-06-13,0.07542164714822544,0.07370450578736007,True
2024-06-14,0.08316389462045692,0.08236390376129153,True
2024-06-17,0.09004559549808346,0.09011075555016883,True
2024-06-18,0.0820728131051297,0.08491087493433323,True
2024-06-19,0.080763424351024,,False
2024-06-20,0.08087996888041823,0.07875809001018187,True
2024-06-21,0.08028360239317746,0.07795373212851252,True
2024-06-24,0.07899088419897755,0.07672545130679118,True
2024-06-25,0.07945075803150009,0.07771974221975114,True
2024-06-26,0.07783310632749367,0.07448406389123842,True
2024-06-27,0.08013842543383091,0.07923006404041104,True
2024-06-28,0.08749357609111494,0.08877678103297956,True
2024-07-01,0.08761840585495277,0.09005995806961455,True
2024-07-02,0.08768381013546452,0.09022084778037337,True
2024-07-03,0.0892762700760357,0.09193576043898792,True
2024-07-04,0.09088532031438758,,False
2024-07-05,0.09095087634314936,0.09427734269759376,True
2024-07-08,0.092585705150167,0.09675792611258432,True
2024-07-09,0.08720876211980366,0.09266507609281725,True
2024-07-10,0.08800807217219547,0.09330515033951282,True
2024-07-11,0.08464256208743208,0.09195259288252698,True
2024-07-12,0.085356743807987,0.09704964948428192,True
2024-07-15,0.08595664989054448,0.09113745094451203,True
2024-07-16,0.08725912121584756,0.10035443662599233,True
2024-07-17,0.07813107119755389,0.08052307066261184,True
2024-07-18,0.08935081816472054,0.0999751361047792,True
2024-07-19,0.10364298004545829,0.1047901638072943,True
2024-07-22,0.11000098786854169,0.10721734951281356,True
2024-07-23,0.0933924785720304,0.08808509788430381,True
2024-07-24,0.09163668966984288,0.0867713133708836,True
2024-07-25,0.12806578449049158,0.12635771813830782,True
2024-07-26,0.1334574650404285,0.18500387615834127,True
2024-07-29,0.10866530565706282,0.16700537258267645,True
2024-07-30,0.11102066311816192,0.15315026497203924,True
2024-07-31,0.1237949149050713,0.2381452075782154,True
2024-08-01,0.10838318989943473,0.12362536423608378,True
2024-08-02,0.13525065657451985,0.23570825404938278,True
2024-08-05,0.21197907417861905,0.36959986861839317,True
2024-08-06,0.5957400318161153,0.7304852342825549,True
2024-08-07,0.30277950656113867,0.4686151907002183,True
2024-08-08,0.3055748907253617,0.5101259770461298,True
