date,target_beta,raw_target_beta,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close
2019-06-28,0.4017018748706098,0.7344375711665818,0.45653039597203576,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,179.21414184570312
2019-07-01,0.4017018748706098,0.7390992918945729,0.4781283123296411,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,181.63267517089844
2019-07-02,0.4017018748706098,0.750077822283829,0.39181300322547724,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,182.35240173339844
2019-07-03,0.4017018748706098,0.7476818447261027,0.3904717868445219,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.72479248046875
2019-07-04,0.4017018748706098,0.7345742441506902,0.4317316972616073,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.72479248046875
2019-07-05,0.4017018748706098,0.7451998468366857,0.4018188660477178,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.3504943847656
2019-07-08,0.4017018748706098,0.7404706410803724,0.44217572598287747,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,182.06448364257807
2019-07-09,0.4017018748706098,0.7439978757695717,0.418793986718705,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,182.97618103027344
2019-07-10,0.4017018748706098,0.7436208191310897,0.42967725447746163,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.79962158203125
2019-07-11,0.4017018748706098,0.7252529739224776,0.4750731499949466,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.6652374267578
2019-07-12,0.4017018748706098,0.69818316878803,0.5358465601979763,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.7305145263672
2019-07-15,0.4017018748706098,0.6533609162121036,0.5519086054429629,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,186.32557678222656
2019-07-16,0.4017018748706098,0.5834347361557235,0.4627043144739585,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,185.3658599853516
2019-07-17,0.4017018748706098,0.5764066146963387,0.45097665222959954,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,184.4541778564453
2019-07-18,0.4017018748706098,0.6612726314750778,0.5629340876916454,LATE_CYCLE,BUST,LATE_CYCLE,BUST,DEPLOY_SLOW,False,CASH,184.6652374267578
2019-07-19,0.4017018748706098,0.6486890517903943,0.5321133795561506,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,183.31211853027344
2019-07-22,0.4017018748706098,0.7276555548374982,0.45011795533733884,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.77085876464844
2019-07-23,0.4017018748706098,0.7486302511613785,0.39517588466561865,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.9800567626953
2019-07-24,0.4017018748706098,0.7293939955769426,0.5035223813644658,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,187.28526306152344
2019-07-25,0.4017018748706098,0.7320612702971436,0.5086512777773751,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.5098419189453
2019-07-26,0.4017018748706098,0.7520601103659381,0.5053526687620099,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,187.41961669921875
2019-07-29,0.4017018748706098,0.7562886798483149,0.5298035632873532,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,186.776611328125
2019-07-30,0.4017018748706098,0.7410228956810584,0.3919930057772798,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.9705047607422
2019-07-31,0.4017018748706098,0.7348504548219154,0.4062843670550817,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.3984832763672
2019-08-01,0.4017018748706098,0.72007896867784,0.452958435458177,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,182.4867401123047
2019-08-02,0.4017018748706098,0.7018455865472142,0.4601905311790665,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,179.79957580566406
2019-08-05,0.4017018748706098,0.6923689676783651,0.47593167808627496,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,173.44639587402344
2019-08-06,0.4017018748706098,0.6805825597394649,0.49047035668000993,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,175.8743896484375
2019-08-07,0.4017018748706098,0.6502897509385804,0.5011131293779159,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,176.8245086669922
2019-08-08,0.4017018748706098,0.6589407688529472,0.5026421642676371,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,180.6729278564453
2019-08-09,0.4017018748706098,0.6642127259539433,0.49927143191738316,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,178.9742889404297
2019-08-12,0.4017018748706098,0.6491806014502883,0.5042868800419502,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,176.92051696777344
2019-08-13,0.4017018748706098,0.5766797287495811,0.41023033465087616,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,180.7976531982422
2019-08-14,0.3341556215451405,0.5659650658274271,0.38009643023154027,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,175.39454650878906
2019-08-15,0.3341556215451405,0.5165667838013744,0.1541199931579281,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,175.1930694580078
2019-08-16,0.3341556215451405,0.5223372628202376,0.19118176030208903,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,178.00494384765625
2019-08-19,0.3341556215451405,0.5080777225240344,0.08936667777329203,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,180.83604431152344
2019-08-20,0.3341556215451405,0.5240239643696412,0.20124112128374835,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,179.4349365234375
2019-08-21,0.3341556215451405,0.5158710461699086,0.14930752924264318,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,181.02804565429688
2019-08-22,0.3341556215451405,0.5174350394571207,0.159999347495656,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,180.442626953125
2019-08-23,0.3341556215451405,0.5258236853323376,0.21174559072775465,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,174.73239135742188
2019-08-26,0.3341556215451405,0.5278405352829865,0.2229438477812709,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,177.37156677246094
2019-08-27,0.3341556215451405,0.5500472418000829,0.3254204129188459,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,176.99728393554688
2019-08-28,0.3341556215451405,0.5769331970696103,0.4112441184960918,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,177.63067626953125
2019-08-29,0.3341556215451405,0.6195234021328501,0.48814047767910246,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,180.3466339111328
2019-08-30,0.3341556215451405,0.6879549042906348,0.4935662855252118,LATE_CYCLE,BUST,LATE_CYCLE,BUST,DEPLOY_SLOW,False,CASH,179.914794921875
2019-09-02,0.3341556215451405,0.7168317963365887,0.487866767074203,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,179.914794921875
2019-09-03,0.3341556215451405,0.6695709955730293,0.49942583262991436,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,178.16810607910156
2019-09-04,0.3341556215451405,0.7105618946756982,0.45743451688504616,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,180.7400665283203
2019-09-05,0.3341556215451405,0.6942511577875443,0.474108608855566,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.0511016845703
2019-09-06,0.3341556215451405,0.727943677712259,0.43136502075264704,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.86875915527344
2019-09-09,0.3341556215451405,0.7240004720028136,0.43364680231288494,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.4848480224609
2019-09-10,0.3341556215451405,0.7261493382081112,0.44508617151511615,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,182.95703125
2019-09-11,0.3341556215451405,0.6993416445230235,0.5420504506559398,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.67486572265625
2019-09-12,0.3341556215451405,0.721938473003474,0.4947027606990834,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.44265747070312
2019-09-13,0.3341556215451405,0.6783845044268707,0.5768734518130473,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.7804412841797
2019-09-16,0.3341556215451405,0.655264462489562,0.5835515355678621,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.95510864257807
2019-09-17,0.3341556215451405,0.6377703083788068,0.581648959132736,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.8380126953125
2019-09-18,0.3341556215451405,0.6591488712544463,0.6263098984698819,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.76123046875
2019-09-19,0.3341556215451405,0.676112518599141,0.6282830175909602,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.068359375
2019-09-20,0.3341556215451405,0.6655071714774795,0.663039597455503,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.110595703125
2019-09-23,0.3341556215451405,0.6971893862729238,0.6410597179878144,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.19134521484372
2019-09-24,0.3341556215451405,0.6573661569214804,0.6425764079872811,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,180.7584686279297
2019-09-25,0.3341556215451405,0.6771110168647108,0.6338587279239338,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,182.78746032714844
2019-09-26,0.3341556215451405,0.6895942167513404,0.6282182039508207,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,182.1143341064453
2019-09-27,0.3341556215451405,0.7064614720285896,0.5757808980089454,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,179.8544464111328
2019-09-30,0.3341556215451405,0.7351691072038634,0.4883668802077213,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,181.5661773681641
2019-10-01,0.3341556215451405,0.7195288091382017,0.5173673563960909,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,180.0852508544922
2019-10-02,0.3341556215451405,0.7250646560329254,0.5747847752939014,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,176.98876953125
2019-10-03,0.3341556215451405,0.7041827590284153,0.5149393973564398,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,178.9312744140625
2019-10-04,0.3341556215451405,0.6666981749430753,0.5028865721273719,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,181.5661773681641
2019-10-07,0.3341556215451405,0.695603482278303,0.4898647258112432,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,181.0180511474609
2019-10-08,0.3341556215451405,0.6930732292765266,0.4932572168443661,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,178.30624389648438
2019-10-09,0.3341556215451405,0.6826781017733015,0.4958176060085281,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,180.04678344726562
2019-10-10,0.3341556215451405,0.6765110509934157,0.49798855018518323,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,181.44119262695312
2019-10-11,0.3341556215451405,0.7150005418170962,0.4862107695256469,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.7779541015625
2019-10-14,0.3341556215451405,0.7249205045789419,0.5394285930798421,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.7587127685547
2019-10-15,0.3341556215451405,0.7381987208651001,0.524021541888605,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,186.0955047607422
2019-10-16,0.3341556215451405,0.7426562035961651,0.6218832920599804,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.6339111328125
2019-10-17,0.3341556215451405,0.7524260064856262,0.5954918379547144,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,186.1243438720703
2019-10-18,0.3341556215451405,0.7658113135819471,0.6107473853339899,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.3357086181641
2019-10-21,0.3341556215451405,0.756820223036263,0.6126667335791658,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,185.9705047607422
2019-10-22,0.3341556215451405,0.7723049598775453,0.588518278311159,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.4895172119141
2019-10-23,0.3341556215451405,0.771354961582646,0.6117685102146345,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,184.84536743164065
2019-10-24,0.3341556215451405,0.8003387968747343,0.5597159982241914,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,186.64361572265625
2019-10-25,0.3341556215451405,0.9069089543836903,0.6079291388070741,MID_CYCLE,BUST,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,188.13414001464844
2019-10-28,0.3341556215451405,0.9257745332869047,0.5550229135419998,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,189.99012756347656
2019-10-29,0.3341556215451405,0.9529583820794083,0.41439037308977233,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,188.51876831054688
2019-10-30,0.3341556215451405,0.9457533699536527,0.4588623080127988,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,189.43234252929688
2019-10-31,0.3341556215451405,0.9009044807172302,0.6436760557565172,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,189.5189208984375
2019-11-01,0.3341556215451405,0.7920065336975037,0.6685988591201366,LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,191.2401885986328
2019-11-04,0.3341556215451405,0.8604150108485181,0.8426296794240709,LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,192.42303466796875
2019-11-05,0.3341556215451405,0.912529751902684,0.6523194725433081,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,192.52882385253903
2019-11-06,0.3341556215451405,0.9215312263002793,0.620777618726243,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,192.0960998535156
2019-11-07,0.3341556215451405,0.9241982426714671,0.5535478953970975,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,192.7403564453125
2019-11-08,0.3341556215451405,0.9251841349706439,0.6011734987869275,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,193.50962829589844
2019-11-11,0.3341556215451405,0.9073279548550321,0.931824687517669,LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,193.2500457763672
2019-11-12,0.3341556215451405,0.9443774939657508,0.4618752281592294,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,193.8077850341797
2019-11-13,0.3341556215451405,0.9414375637427161,0.47302501639135314,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,193.85589599609372
2019-11-14,0.3341556215451405,0.8977506055393306,0.6669247975248712,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,193.7019805908203
2019-11-15,0.3341556215451405,0.8943030938746308,0.6342773653485568,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,195.12522888183597
2019-11-18,0.3341556215451405,0.895783318559796,0.6350322827500698,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,195.27908325195312
2019-11-19,0.3341556215451405,0.8705802648218441,0.6752041846175546,LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,195.56759643554688
2019-11-20,0.3341556215451405,0.8609806524730302,0.6564560691947295,LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,194.39434814453125
2019-11-21,0.3341556215451405,0.8133214948575034,0.5937632131745508,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,193.96165466308597
2019-11-22,0.3341556215451405,0.8188492909988951,0.612661982905548,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,194.08670043945312
2019-11-25,0.3341556215451405,0.8420881200940006,0.7052624416493479,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,196.38497924804688
2019-11-26,0.3341556215451405,0.9382973702374174,0.49064131421435037,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,196.760009765625
2019-11-27,0.48874854823487235,0.9464218404352478,0.47669547491724296,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,198.1350860595703
2019-11-28,0.48874854823487235,0.9520319889440236,0.6909632847771155,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,198.1350860595703
2019-11-29,0.48874854823487235,0.9570051425498903,0.47802495748262974,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,197.231201171875
2019-12-02,0.48874854823487235,0.9437925818602455,0.5376221174001778,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,195.2117919921875
2019-12-03,0.48874854823487235,0.9309467674993384,0.6426344386016072,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,193.68280029296875
2019-12-04,0.48874854823487235,0.8669510368736457,0.683759715105693,LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,194.66360473632807
2019-12-05,0.48874854823487235,0.9326757167908379,0.8453623729328261,LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,195.0483245849609
2019-12-06,0.48874854823487235,0.94656795223658,0.4999593202802112,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,197.1350250244141
2019-12-09,0.48874854823487235,0.9552174550856068,0.6638864896900033,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,196.24073791503903
2019-12-10,0.48874854823487235,0.9593445855055333,0.5284032151731436,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,196.0772399902344
2019-12-11,0.48874854823487235,0.9858435766232613,0.18375338538405264,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,197.1157989501953
2019-12-12,0.48874854823487235,0.9842409018073451,0.20461210793668597,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,198.5870819091797
2019-12-13,0.48874854823487235,0.9824429524726819,0.2281513492817492,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,199.24102783203125
2019-12-16,0.48874854823487235,0.9816255808385831,0.23956569730665178,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,201.24118041992188
2019-12-17,0.48874854823487235,0.9710352929329191,0.3260383763673399,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,201.3566436767578
2019-12-18,0.48874854823487235,0.95793099161076,0.8191745957440886,RECOVERY,BUST,RECOVERY,MID_CYCLE,DEPLOY_BASE,False,CASH,201.5104522705078
2019-12-19,0.48874854823487235,0.9245515120522437,0.5303502852041821,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,202.77023315429688
2019-12-20,0.48874854823487235,0.9561671338990365,0.4033369840579797,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,203.58763122558597
2019-12-23,0.48874854823487235,0.9450400733440789,0.45262301045033787,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,204.1253662109375
2019-12-24,0.48874854823487235,0.9229109605596952,0.5366143973843858,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,204.2313995361328
2019-12-25,0.48874854823487235,0.90539152150338,0.6251960581454528,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,204.2313995361328
2019-12-26,0.48874854823487235,0.8989392931715295,0.6505642335059786,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,206.0335235595703
2019-12-27,0.48874854823487235,0.8977867371451428,0.6332489506773777,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,205.86004638671875
2019-12-30,0.48874854823487235,0.954794113753223,0.40843858077463424,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,204.5108184814453
2019-12-31,0.48874854823487235,0.9359719216487261,0.5835227414184461,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,204.8963165283203
2020-01-01,0.48874854823487235,1.0658943100859715,0.2822301210682834,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_FAST,False,CASH,204.8963165283203
2020-01-02,0.48874854823487235,1.0439122527936944,0.3878231624474652,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_FAST,False,CASH,208.3175506591797
2020-01-03,0.48874854823487235,0.9933004912862362,0.6055467324037597,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_FAST,False,CASH,206.4093475341797
2020-01-06,0.48874854823487235,0.95605852370585,0.8159915295536303,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_FAST,False,CASH,207.7393341064453
2020-01-07,0.48874854823487235,0.9010701386166584,0.8592179311647175,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,RECOVERY,DEPLOY_FAST,False,CASH,207.7103729248047
2020-01-08,0.48874854823487235,0.9801461233055653,0.7143152068138376,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_SLOW,False,CASH,209.2716217041016
2020-01-09,0.48874854823487235,0.9734843495418372,0.7190066801132664,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_SLOW,False,CASH,211.04493713378903
2020-01-10,0.48874854823487235,0.9061365768222595,0.8385617581545874,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,RECOVERY,DEPLOY_SLOW,False,CASH,210.50518798828125
2020-01-13,0.48874854823487235,0.8993558125944433,0.8330552370641549,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,RECOVERY,DEPLOY_SLOW,False,CASH,212.9337615966797
2020-01-14,0.48874854823487235,0.9074641691270379,0.8547346359625293,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,RECOVERY,DEPLOY_SLOW,False,CASH,212.09532165527344
2020-01-15,0.48874854823487235,0.8763298217213201,0.7845901453480061,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,212.1820526123047
2020-01-16,0.48874854823487235,0.8907919724445024,0.8316941419953998,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,214.2154693603516
2020-01-17,0.48874854823487235,0.8719771260397869,0.7837253770366279,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,215.27561950683597
2020-01-20,0.48874854823487235,0.8725440542291102,0.8014455540844798,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,215.27561950683597
2020-01-21,0.48874854823487235,0.8692768648554141,0.7892084370970511,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,215.17922973632807
2020-01-22,0.48874854823487235,0.9223361040352975,0.7014300299151429,MID_CYCLE,MID_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,215.74783325195312
2020-01-23,0.48874854823487235,0.9423466528747775,0.6563092291868448,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,216.4416961669922
2020-01-24,0.49821064665050374,0.9851178198627423,0.49177021445029023,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,214.6202545166016
2020-01-27,0.49821064665050374,1.005208364357968,0.36033360412971893,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,210.1871490478516
2020-01-28,0.49821064665050374,1.057112299937891,0.4499573528876175,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_BASE,False,CASH,213.4156036376953
2020-01-29,0.49821064665050374,1.0103159678922813,0.5813503113665581,MID_CYCLE,MID_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,213.76255798339844
