date,expected_target_beta,expected_deployment_state,rolling_drawdown,available_new_cash,erp,capitulation_score,tactical_stress_score,five_day_return,twenty_day_return
1999-09-03 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,52.9210205078125,,0,10,0.04645071989590499,0.13244888178561665
1999-09-07 04:00:00+00:00,1.0,DEPLOY_BASE,0.004488670308099296,52.683475494384766,,0,10,0.05664373886885277,0.14203974969267286
1999-09-08 04:00:00+00:00,1.0,DEPLOY_BASE,0.01795532997792537,51.97080612182617,,0,10,0.030889763074086307,0.13683631244685612
1999-09-09 04:00:00+00:00,1.0,DEPLOY_BASE,0.003990073328427823,52.709861755371094,,0,10,0.038076759646192615,0.11626620788849218
1999-09-10 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,53.31696319580078,,0,10,0.05373006904983124,0.14253424809827253
1999-09-13 04:00:00+00:00,0.8,DEPLOY_SLOW,0.012005819390269012,52.676849365234375,,0,10,-0.004613878194999588,0.0817069056290054
1999-09-14 04:00:00+00:00,0.8,DEPLOY_SLOW,0.006559835703965455,52.96721267700195,,0,10,0.005385695988250339,0.07904284453120636
1999-09-15 04:00:00+00:00,1.0,DEPLOY_BASE,0.025743017568783277,51.94442367553711,,0,10,-0.0005076397358012574,0.05296962863983068
1999-09-16 04:00:00+00:00,0.8,DEPLOY_SLOW,0.026237911865171215,51.91803741455078,,0,10,-0.015022318679096647,0.0643938641495776
1999-09-17 04:00:00+00:00,0.8,DEPLOY_SLOW,0.0,53.47529983520508,,0,10,0.0029697235160004443,0.10952866776419934
1999-09-20 04:00:00+00:00,0.8,DEPLOY_SLOW,0.0,53.60066223144531,,0,10,0.01753735990939198,0.09474333419347758
1999-09-21 04:00:00+00:00,0.8,DEPLOY_SLOW,0.024005607535699025,52.31394577026367,,0,10,-0.012333420501508208,0.03552774640547973
1999-09-22 04:00:00+00:00,0.8,DEPLOY_SLOW,0.013664774239610655,52.868221282958984,,0,10,0.01778434607711188,0.039439268822552664
1999-09-23 04:00:00+00:00,0.8,DEPLOY_SLOW,0.05453625953057595,50.67748260498047,,20,10,-0.023894485834755952,-0.024390319131662563
1999-09-24 04:00:00+00:00,0.8,DEPLOY_SLOW,0.053304753822692064,50.74349212646485,,20,10,-0.051085411716415674,-0.006588117878296718
