,hy_ig_spread,real_yield_10y,curve_10y_2y,chicago_fci,vix_3m_1m_ratio,ism_new_orders,ism_inventories,qqq_skew_20d_mean
1997-07-14,2.76,,0.34,-0.65165,,3.7979378384392914,0.10015229580762064,
1997-07-15,2.71,,0.32,-0.65165,,3.7979378384392914,0.10015229580762064,
1997-07-16,2.69,,0.34,-0.65165,,3.7979378384392914,0.10015229580762064,
1997-07-17,2.71,,0.33,-0.65165,,3.7979378384392914,0.10015229580762064,
1997-07-18,2.7,,0.32,-0.65165,,3.7979378384392914,0.10015229580762064,
1997-07-21,2.67,,0.33,-0.6556,,3.7979378384392914,0.10015229580762064,
1997-07-22,2.66,,0.33,-0.6556,,3.7979378384392914,0.10015229580762064,
1997-07-23,2.72,,0.25,-0.6556,,3.7979378384392914,0.10015229580762064,
1997-07-24,2.69,,0.29,-0.6556,,3.7979378384392914,0.10015229580762064,
1997-07-25,2.69,,0.29,-0.6556,,3.7979378384392914,0.10015229580762064,
1997-07-28,2.66,,0.31,-0.65858,,3.7979378384392914,0.10015229580762064,
1997-07-29,2.68,,0.3,-0.65858,,0.0,0.0,
1997-07-30,2.7,,0.32,-0.65858,,0.0,0.0,
1997-07-31,2.73,,0.29,-0.65858,,0.0,0.0,
1997-08-01,2.71,,0.28,-0.65858,,0.0,0.0,
1997-08-04,2.57,,0.31,-0.65986,,0.0,0.0,
1997-08-05,2.55,,0.32,-0.65986,,0.0,0.0,
1997-08-06,2.55,,0.3,-0.65986,,0.0,0.0,
1997-08-07,2.56,,0.3,-0.65986,,0.0,0.0,
1997-08-08,2.52,,0.31,-0.65986,,0.0,0.0,
1997-08-11,2.49,,0.36,-0.65945,,0.0,0.0,
1997-08-12,2.5,,0.37,-0.65945,,5.354462945758587,0.20974222817842225,
1997-08-13,2.51,,0.39,-0.65945,,5.354462945758587,0.20974222817842225,
1997-08-14,2.53,,0.41,-0.65945,,5.354462945758587,0.20974222817842225,
1997-08-15,2.54,,0.35,-0.65945,,5.354462945758587,0.20974222817842225,
1997-08-18,2.56,,0.4,-0.65735,,5.354462945758587,0.20974222817842225,
1997-08-19,2.61,,0.39,-0.65735,,5.354462945758587,0.20974222817842225,
1997-08-20,2.6,,0.36,-0.65735,,5.354462945758587,0.20974222817842225,
1997-08-21,2.58,,0.36,-0.65735,,5.354462945758587,0.20974222817842225,
1997-08-22,2.55,,0.35,-0.65735,,5.354462945758587,0.20974222817842225,
1997-08-25,2.52,,0.4,-0.65393,,5.354462945758587,0.20974222817842225,
1997-08-26,2.5,,0.38,-0.65393,,5.354462945758587,0.20974222817842225,
1997-08-27,2.51,,0.39,-0.65393,,5.354462945758587,0.20974222817842225,
1997-08-28,2.51,,0.37,-0.65393,,0.0,0.0,
1997-08-29,2.57,,0.36,-0.65393,,0.0,0.0,
1997-09-01,2.59,,0.37,-0.64915,,0.0,0.0,
1997-09-02,,,0.37,-0.64915,,0.0,0.0,
1997-09-03,2.62,,0.37,-0.64915,,0.0,0.0,
1997-09-04,2.6,,0.37,-0.64915,,0.0,0.0,
1997-09-05,2.61,,0.35,-0.64915,,0.0,0.0,
1997-09-08,2.6,,0.39,-0.64327,,0.0,0.0,
1997-09-09,2.6,,0.35,-0.64327,,0.0,0.0,
1997-09-10,2.59,,0.36,-0.64327,,0.0,0.0,
1997-09-11,2.55,,0.37,-0.64327,,0.0,0.0,
1997-09-12,2.55,,0.39,-0.64327,,-1.2498092217945067,0.39959971329579513,
1997-09-15,2.62,,0.36,-0.63584,,-1.2498092217945067,0.39959971329579513,
1997-09-16,2.61,,0.35,-0.63584,,-1.2498092217945067,0.39959971329579513,
1997-09-17,2.69,,0.3,-0.63584,,-1.2498092217945067,0.39959971329579513,
1997-09-18,2.65,,0.31,-0.63584,,-1.2498092217945067,0.39959971329579513,
1997-09-19,2.59,,0.3,-0.63584,,-1.2498092217945067,0.39959971329579513,
1997-09-22,2.59,,0.28,-0.62648,,-1.2498092217945067,0.39959971329579513,
1997-09-23,2.59,,0.27,-0.62648,,-1.2498092217945067,0.39959971329579513,
1997-09-24,2.57,,0.3,-0.62648,,-1.2498092217945067,0.39959971329579513,
1997-09-25,2.61,,0.26,-0.62648,,-1.2498092217945067,0.39959971329579513,
1997-09-26,2.54,,0.28,-0.62648,,-1.2498092217945067,0.39959971329579513,
1997-09-29,2.57,,0.28,-0.61437,,-1.2498092217945067,0.39959971329579513,
1997-09-30,2.55,,0.3,-0.61437,,0.0,0.0,
1997-10-01,2.59,,0.32,-0.61437,,0.0,0.0,
1997-10-02,2.63,,0.29,-0.61437,,0.0,0.0,
1997-10-03,2.63,,0.28,-0.61437,,0.0,0.0,
1997-10-06,2.61,,0.29,-0.5993,,0.0,0.0,
1997-10-07,2.63,,0.28,-0.5993,,0.0,0.0,
1997-10-08,2.62,,0.27,-0.5993,,0.0,0.0,
1997-10-09,2.49,,0.29,-0.5993,,0.0,0.0,
1997-10-10,2.51,,0.29,-0.5993,,0.0,0.0,
1997-10-13,2.51,,0.29,-0.58039,,3.2817007830745926,0.2506660097802982,
1997-10-14,2.54,,0.29,-0.58039,,3.2817007830745926,0.2506660097802982,
1997-10-15,2.51,,0.26,-0.58039,,3.2817007830745926,0.2506660097802982,
1997-10-16,2.48,,0.26,-0.58039,,3.2817007830745926,0.2506660097802982,
1997-10-17,2.47,,0.25,-0.58039,,3.2817007830745926,0.2506660097802982,
1997-10-20,2.44,,0.26,-0.55849,,3.2817007830745926,0.2506660097802982,
1997-10-21,2.45,,0.25,-0.55849,,3.2817007830745926,0.2506660097802982,
1997-10-22,2.45,,0.22,-0.55849,,3.2817007830745926,0.2506660097802982,
1997-10-23,2.46,,0.21,-0.55849,,3.2817007830745926,0.2506660097802982,
1997-10-24,2.55,,0.25,-0.55849,,3.2817007830745926,0.2506660097802982,
1997-10-27,2.58,,0.22,-0.53509,,3.2817007830745926,0.2506660097802982,
1997-10-28,2.84,,0.29,-0.53509,,3.2817007830745926,0.2506660097802982,
1997-10-29,2.82,,0.24,-0.53509,,0.0,0.0,
1997-10-30,2.83,,0.24,-0.53509,,0.0,0.0,
1997-10-31,2.89,,0.23,-0.53509,,0.0,0.0,
1997-11-03,2.99,,0.21,-0.51232,,0.0,0.0,
1997-11-04,2.91,,0.22,-0.51232,,0.0,0.0,
1997-11-05,2.84,,0.22,-0.51232,,0.0,0.0,
1997-11-06,2.81,,0.22,-0.51232,,0.0,0.0,
1997-11-07,2.83,,0.2,-0.51232,,0.0,0.0,
1997-11-10,2.83,,0.19,-0.49445,,0.0,0.0,
1997-11-11,2.81,,0.18,-0.49445,,0.0,0.0,
1997-11-12,2.8,,0.18,-0.49445,,-4.2581846598939155,0.5703807012474638,
1997-11-13,2.83,,0.19,-0.49445,,-4.2581846598939155,0.5703807012474638,
1997-11-14,2.86,,0.17,-0.49445,,-4.2581846598939155,0.5703807012474638,
1997-11-17,2.88,,0.16,-0.48092,,-4.2581846598939155,0.5703807012474638,
1997-11-18,2.89,,0.15,-0.48092,,-4.2581846598939155,0.5703807012474638,
1997-11-19,2.88,,0.14,-0.48092,,-4.2581846598939155,0.5703807012474638,
1997-11-20,2.91,,0.12,-0.48092,,-4.2581846598939155,0.5703807012474638,
1997-11-21,2.89,,0.11,-0.48092,,-4.2581846598939155,0.5703807012474638,
1997-11-24,2.9,,0.14,-0.47447,,-4.2581846598939155,0.5703807012474638,
1997-11-25,2.87,,0.15,-0.47447,,-4.2581846598939155,0.5703807012474638,
1997-11-26,2.87,,0.14,-0.47447,,-4.2581846598939155,0.5703807012474638,
1997-11-27,2.85,,0.12,-0.47447,,-4.2581846598939155,0.5703807012474638,
1997-11-28,2.85,,0.12,-0.47447,,0.0,0.0,
1997-12-01,2.84,,0.1,-0.47413,,0.0,0.0,
